	0
V_1121	0.6906201244758071
V_1122	0.29106198241815323
V_1123	0.6131639993196019
V_1124	0.37520832208704574
V_1125	0.788819951489709
V_1126	0.08808612194347765
V_1127	0.6626854776977568
V_1128	2.307033932180077
V_1129	0.4302264687834116
V_1130	0.8316783582916414
V_1131	0.5967893178137155
V_1132	0.6096527946975915
V_1133	1.3418217765017553
V_1134	0.5746309734873545
V_1135	0.5120316826378974
V_1136	0.540989796378665
V_1137	0.2846650651196813
V_1138	1.1231837428121354
V_1139	0.5052012282788234
V_1140	0.8267988086973465
V_1141	1.6710127325076218
V_1142	3.2646291732415618
V_1143	2.4006651031808683
V_1144	4.628933985671713
V_1145	5.040949631270101
V_1146	4.382346147617822
V_1147	5.86711313246761
V_1148	0.16564407001497633
V_1149	0.43870831004764743
V_1150	0.520040231312806
V_1151	0.6693119167993652
V_1152	0.30489592021899625
V_1153	0.1635293787962059
V_1154	0.2604662383560524
V_1155	0.3786937151406053
V_1156	0.5425258860723614
V_1157	0.930175487454387
V_1158	0.5654002132996652
V_1159	0.5984058799363616
V_1160	0.2383150982879986
V_1161	0.32301278125089367
V_1162	0.33998206379925144
V_1163	0.79827237024726
V_1164	0.36840012642236275
V_1165	0.1005273283522764
V_1166	1.1323596300208343
V_1167	1.3266279019912741
V_1168	0.3546880224159967
V_1169	0.2841177859709962
V_1170	0.9007903847443421
V_1171	0.30126697693474924
V_1172	2.3223471211319824
V_1173	0.34497530444047486
V_1174	0.1151510408345653
V_1175	0.4711525824278789
V_1176	0.6728690143987176
V_1177	1.2929659790794328
V_1178	1.5203791483559226
V_1179	0.9322980008571519
V_1180	0.5468716745212794
V_1181	0.2007764874801849
V_1182	1.7703788025067162
V_1183	0.8231656426328745
V_1184	0.2981018911145941
V_1185	2.098575105842908
V_1186	1.4281716096331847
V_1187	1.7121473884924625
V_1188	5.3452474067888565
V_1189	5.316385644414436
V_1190	3.6947955230592178
V_1191	3.8833304527119945
V_1192	7.643023855926678
V_1193	7.845345181593152
V_1194	8.410869938588444
V_1195	0.19255231237744747
V_1196	0.7022042661246639
V_1197	1.0940564741892298
V_1198	1.3966154222948373
V_1199	1.7019253462091872
V_1200	1.6819378726423726
V_1201	0.5555227151477078
V_1202	1.239754290878479
V_1203	0.8948959958119993
V_1204	2.3128891689986064
V_1205	1.8549295263784136
V_1206	2.54329660916294
V_1207	3.7537837755866055
V_1208	4.326485353340003
V_1209	7.473873794653117
V_1210	0.6571243022606057
V_1211	1.455941517434872
V_1212	2.1046132527961072
V_1213	0.811149013852666
V_1214	0.5861306584708179
V_1215	0.8960792604296463
V_1216	2.8770621036318604
V_1217	0.6962927768512444
V_1218	0.21886530515581748
V_1219	0.8376486498707043
V_1220	0.970264625765586
V_1221	0.5089036680850838
V_1222	0.5083900529551234
V_1223	0.26729028755172624
V_1224	0.9489525427528589
V_1225	0.7860777826532224
V_1226	0.797450979011191
V_1227	0.42279337675722595
V_1228	0.8284923734360334
V_1229	0.3105455530742298
V_1230	0.9310093571435875
V_1231	0.3119145118998456
V_1232	0.141086103709417
V_1233	0.2531471098460094
V_1234	0.7824760180017574
V_1235	1.2297937124718081
V_1236	1.075969304936346
V_1237	1.1058137093839315
V_1238	0.30965667147402953
V_1239	2.056166670432079
V_1240	1.224764417811682
V_1241	0.7594163227488564
V_1242	1.0613114852628085
V_1243	0.30808613980472693
V_1244	1.0442706393893721
V_1245	1.39850437860372
V_1246	0.5516088648835853
V_1247	1.933927974405558
V_1248	1.819823943386739
V_1249	1.4568453137690325
V_1250	2.356583816090061
V_1251	0.9909513615974626
V_1252	1.1778288259579623
V_1253	1.5863610703522255
V_1254	2.1662598816776786
V_1255	0.3636242019265803
V_1256	0.3276064762715285
V_1257	0.4405745617998402
V_1258	1.9891572983632089
V_1259	1.3117646300391024
V_1260	0.9462315219002733
V_1261	0.5549519840997278
V_1262	1.003026166714448
V_1263	0.4527953649754164
V_1264	0.7167354329808275
V_1265	0.7904332088996924
V_1266	1.0060367316384964
V_1267	2.945054618089622
V_1268	1.192008499032136
V_1269	2.9677834094244857
V_1270	1.248600945655487
V_1271	1.4809072831436683
V_1272	1.1506714330860213
V_1273	0.5487334663914039
V_1274	0.5019914129917662
V_1275	1.8251941753336216
V_1276	2.5552056217776222
V_1277	3.2608733883876413
V_1278	1.034048333970469
V_1279	0.2839826246624967
V_1280	1.2387100460487301
V_1281	1.2757319615459795
V_1282	1.4076690725374408
V_1283	1.2044894304736227
V_1284	0.5656584531385671
V_1285	1.7519771188172228
V_1286	1.327787134539109
V_1287	1.9308612799778133
V_1288	1.600220741668017
V_1289	5.1915899543731765
V_1290	2.3082246094296375
V_1291	1.3858762047995141
V_1292	2.7141838059385797
V_1293	2.6430891154156946
V_1294	2.177368515292809
V_1295	0.8641790594054849
V_1296	0.9725951333825715
V_1297	1.347878254407524
V_1298	1.7367721282743473
V_1299	3.2035549639246463
V_1300	2.7117067416676646
V_1301	1.230452635492453
V_1302	1.7472694345388415
V_1303	3.481616815274748
V_1304	1.859229590554106
V_1305	1.7610399606618121
V_1306	2.695805753839594
V_1307	1.6783911102940663
V_1308	3.860753179462633
V_1309	1.9251830269895494
V_1310	9.479632069131403
V_1311	1.9155778195881565
V_1312	3.558776113102173
V_1313	1.8067893075065329
V_1314	1.1978006428854402
V_1315	1.9488373560249252
V_1316	2.539241004465878
V_1317	0.8106622330495115
V_1318	13.865826195472149
V_1319	1.8113537318713875
V_1320	1.531425300933031
V_1321	0.24944209522308125
V_1322	0.3189081002504876
V_1323	0.4181078374443493
V_1324	0.9505240358495974
V_1325	0.5961693111594573
V_1326	0.4212339953907285
V_1327	0.4448106719041637
V_1328	0.7087737319455326
V_1329	0.8757195103496787
V_1330	2.482459168141056
V_1331	0.7799937795720278
V_1332	2.273097501233969
V_1333	1.3099207501521968
V_1334	0.3268792613566648
V_1335	1.8331702551894518
V_1336	3.210666208400748
V_1337	0.9681953142774701
V_1338	1.0081569558480954
V_1339	1.31594405947496
V_1340	1.033796155498764
V_1341	1.4538409939898451
V_1342	1.407674239814314
V_1343	1.2839155043932613
V_1344	1.5912319849184047
V_1345	1.0126204186394014
V_1346	1.484153290945215
V_1347	3.3991772540325234
V_1348	2.376513309059607
V_1349	1.9125506202960612
V_1350	1.1295726968096667
V_1351	3.232449993476295
V_1352	2.3982271005016975
V_1353	2.7154065045101845
V_1354	0.8472900757590605
V_1355	1.1163481880984767
V_1356	1.4130766115295614
V_1357	2.9000822852552877
V_1358	1.0836701223619962
V_1359	1.881459315187926
V_1360	1.7664991044773521
V_1361	1.7707285461711302
V_1362	0.9000621231628304
V_1363	1.586308803553972
V_1364	1.331065059469637
V_1365	2.945403758079408
V_1366	1.2305018198941338
V_1367	0.9205884276584247
V_1368	2.0341326031387412
V_1369	1.071030188508676
V_1370	2.4959900820138743
V_1371	0.9003563292477926
V_1372	0.4257705458631136
V_1373	1.5615112716686181
V_1374	2.1561730314635597
V_1375	1.5651573732023782
V_1376	1.231955325784766
V_1377	2.2079266817525474
V_1378	2.8358472660539524
V_1379	12.889490159981897
V_1380	2.1845254868016744
V_1381	3.2765345154357615
V_1382	1.1221847682032002
V_1383	7.359954471995663
V_1384	1.8866868146829043
V_1385	2.1257101467331276
V_1386	1.6901408929361574
V_1387	5.178180412998708
V_1388	1.7714813491913728
V_1389	1.1002648403391215
V_1390	3.01445134382117
V_1391	0.35488194352496727
V_1392	2.27838443738028
V_1393	2.688331106145844
V_1394	0.9895539047228916
V_1395	1.7626151482844998
V_1396	1.9401732214527905
V_1397	1.1106187867158364
V_1398	3.493540594615867
V_1399	4.711962440017484
V_1400	1.7379116303607742
V_1401	1.2607923958903766
V_1402	2.2290545801843633
V_1403	0.7719020868321302
V_1404	6.266832131444008
V_1405	1.7166381306356073
V_1406	0.5137413523639601
V_1407	0.6711101888453569
V_1408	1.1117443181450077
V_1409	0.5520425676031437
V_1410	0.36969693073201493
V_1411	0.6998436653098163
V_1412	0.8337668472973097
V_1413	1.5876867139265824
V_1414	0.3342056425685921
V_1415	1.819880638102899
V_1416	1.116263607464698
V_1417	0.36576670084737406
V_1418	2.001623403543088
V_1419	0.5966105886625965
V_1420	0.9571406735376952
V_1421	0.6984612229962301
V_1422	0.40373163731969297
V_1423	0.5367684590791353
V_1424	0.5457909551626975
V_1425	0.48410596723243915
V_1426	0.5558819020743435
V_1427	1.0980014689915603
V_1428	2.115013791948376
V_1429	1.0504533106337315
V_1430	0.5719286451668693
V_1431	0.4496400019851296
V_1432	1.2791134231097092
V_1433	0.8475238093098585
V_1434	0.8571210288532543
V_1435	3.019686346356137
V_1436	0.5250028468996928
V_1437	0.4929523616448298
V_1438	0.9801117893292312
V_1439	1.1864962205011929
V_1440	1.0320868106125298
V_1441	1.9936469344182413
V_1442	0.3976013773146252
V_1443	0.5514234548324052
V_1444	0.7428826620677136
V_1445	2.1256521592686144
V_1446	0.644925547520798
V_1447	0.6629715759430524
V_1448	1.520558111895317
V_1449	0.9066225111154327
V_1450	0.5730428780166451
V_1451	1.2107826588286206
V_1452	1.4394260809814843
V_1453	1.0241276222163627
V_1454	1.5479806540215462
V_1455	0.34885065417500366
V_1456	0.5780356052279538
V_1457	0.9985764119585383
V_1458	0.5081284065018834
V_1459	0.6508256243555459
V_1460	2.3062196125597234
V_1461	2.274533118238891
V_1462	1.0766620234561475
V_1463	1.067933352755431
V_1464	1.431210122142919
V_1465	1.2081058548144805
V_1466	2.2277085994736527
V_1467	1.22765273838805
V_1468	0.4359581254199043
V_1469	2.5642431093370304
V_1470	1.1779252325679306
V_1471	0.7804603776310156
V_1472	2.015687972960503
V_1473	2.5380488574978415
V_1474	2.6338000138371855
V_1475	1.4855899310830059
V_1476	3.13490989861831
V_1477	0.9345783277468624
V_1478	0.7834554810862004
V_1479	0.7162444885179887
V_1480	1.1300623920736919
V_1481	0.5294234798266473
V_1482	4.519517004726544
V_1483	2.3940959487030953
V_1484	1.2520710405314115
V_1485	0.9158339547309495
V_1486	1.0892678300670053
V_1487	1.487105527564227
V_1488	3.327389440740002
V_1489	2.3819560571227676
V_1490	1.163813600055672
V_1491	1.009689270300529
V_1492	3.128292010201153
V_1493	0.45401695738450054
V_1494	1.2437900367864878
V_1495	2.0022392045440327
V_1496	1.1794526285192775
V_1497	2.829566314452836
V_1498	1.0872769609972113
V_1499	0.506158247342573
V_1500	1.493206906761968
V_1501	0.9796222825769747
V_1502	1.261303690810088
V_1503	0.8771172853213833
V_1504	1.2557191953340552
V_1505	1.352765724298001
V_1506	1.1163675951769418
V_1507	1.0402913553573163
V_1508	0.5233763820683295
V_1509	1.0175894276997957
V_1510	2.4641339619864624
V_1511	1.2009059838592675
V_1512	1.3064426576027934
V_1513	4.6280604913991
V_1514	0.7818433992229966
V_1515	2.1834098212904105
V_1516	3.646947120168909
V_1517	0.8524465565189616
V_1518	1.5982068321715943
V_1519	1.345228222575335
V_1520	1.6947136480637948
V_1521	2.876403303884021
V_1522	1.2103536281813052
V_1523	3.0443960630687164
V_1524	1.2695745342192741
V_1525	2.1378218495524406
V_1526	1.8906223914458369
V_1527	1.1444189786011392
V_1528	2.4931099402425128
V_1529	1.2162327340116843
V_1530	1.7861642509203532
V_1531	2.5421237712802087
V_1532	3.1980519810982506
V_1533	1.205523317445349
V_1534	1.7076164566617047
V_1535	2.114804580891307
V_1536	3.255321353485736
V_1537	1.9265800704325755
V_1538	2.066517498757577
V_1539	3.2150446857999495
V_1540	2.6970402896851073
V_1541	2.8502792551045038
V_1542	2.548849804428141
V_1543	2.4105898660823297
V_1544	1.6611682781742325
V_1545	1.2196478719513255
V_1546	0.7096607803685656
V_1547	2.35799288852406
V_1548	1.6963544435913094
V_1549	3.1387984477284783
V_1550	0.9506912898116631
V_1551	3.5101583441222184
V_1552	4.0436924172134985
V_1553	2.7880474229325483
V_1554	2.859047864722858
V_1555	3.0948005341136344
V_1556	1.1393716035835777
V_1557	2.393540823858765
V_1558	3.2549420105109026
V_1559	1.978597058950812
V_1560	3.855603481669836
V_1561	2.446766151388296
V_1562	1.166013244376382
V_1563	2.32141232544348
V_1564	1.530867474290937
V_1565	3.0873165924224057
V_1566	2.843125340682578
V_1567	6.683962212809018
V_1568	3.2127708458266566
V_1569	2.836307071227234
V_1570	3.491327022073362
V_1571	6.518077722715155
V_1572	6.816483570062319
V_1573	3.407323293954856
V_1574	6.792257519169619
V_1575	2.8519900244330936
V_1576	3.2296437754840785
V_1577	4.9033659351060255
V_1578	3.552199276163161
V_1579	2.4433756058550298
V_1580	3.5125554913666877
V_1581	6.487662213072404
V_1582	2.1097869080121265
V_1583	5.658951088926259
V_1584	4.005642317527373
V_1585	6.345578418489547
V_1586	6.08677839179934
V_1587	3.9782344484735415
V_1588	3.893475886552912
V_1589	3.986453030888091
V_1590	5.373632378923135
V_1591	6.7137447204407845
V_1592	2.655001618419648
V_1593	4.37002688678044
V_1594	4.5404093677258475
V_1595	5.467438534371235
V_1596	5.560768776948372
V_1597	6.391863802136775
V_1598	4.8931741105878475
V_1599	3.26527773636735
V_1600	2.89894733924787
V_1601	8.031584475217787
V_1602	6.326982496876605
V_1603	0.4373770639680109
V_1604	0.34298006890193905
V_1605	0.7750028798220343
V_1606	0.7855224542432746
V_1607	0.7523033456201387
V_1608	1.4623218601984016
V_1609	0.4458097181573809
V_1610	0.43786992253069723
V_1611	0.5469197215201513
V_1612	0.6933250431625131
V_1613	0.5819246735021335
V_1614	1.4471932773858818
V_1615	0.9702868675435861
V_1616	1.8780094151533167
V_1617	0.9184006282097572
V_1618	0.6275980568000602
V_1619	0.3955896118494779
V_1620	1.0322866397777497
V_1621	0.982659879155477
V_1622	0.604605203965357
V_1623	0.5046365006870958
V_1624	0.8404509761129334
V_1625	1.6077197090670858
V_1626	1.4196369506236128
V_1627	0.4322349946531311
V_1628	3.0974826352643965
V_1629	0.6175145352923805
V_1630	0.671603488028121
V_1631	0.7399570854546844
V_1632	0.5118935153814641
V_1633	1.4685888118594757
V_1634	1.780748030246082
V_1635	2.2475886221251544
V_1636	0.9451837449256706
V_1637	1.5730078818962934
V_1638	0.8032561396366804
V_1639	0.4470655450068467
V_1640	0.8529067979187139
V_1641	1.9398529034243617
V_1642	1.102231070934458
V_1643	0.5005611980497582
V_1644	0.6614540642555244
V_1645	2.503072323802333
V_1646	1.3901085991442617
V_1647	1.0681128354312013
V_1648	1.7708627925728686
V_1649	1.23869751049885
V_1650	0.9019525033733631
V_1651	2.263445449674757
V_1652	1.5581109662269133
V_1653	1.205474677597338
V_1654	1.1684000905685714
V_1655	1.0521858538227615
V_1656	1.035476546577558
V_1657	0.8492048767624106
V_1658	1.5014018780030307
V_1659	0.6138967747892632
V_1660	0.9286307194366128
V_1661	0.47348682954774624
V_1662	1.6196714558315017
V_1663	0.4681321076637099
V_1664	0.9299644971870271
V_1665	1.1867500568811291
V_1666	1.5833484559065827
V_1667	0.63877311994
V_1668	2.0470243640930517
V_1669	1.2374215570856437
V_1670	0.6006531796422865
V_1671	2.174074817311709
V_1672	1.0795910753225808
V_1673	1.8290648004413685
V_1674	1.2873227398403735
V_1675	1.0052164379780493
V_1676	0.5748378398034881
V_1677	0.7977590097198443
V_1678	1.1753194954122255
V_1679	2.352839601184456
V_1680	2.004999800718056
V_1681	1.5569737085967756
V_1682	1.2762121872546146
V_1683	2.167125066016773
V_1684	0.897681771418514
V_1685	2.4266333107313742
V_1686	0.8512497070885802
V_1687	0.5023657868199933
V_1688	1.578674023328161
V_1689	1.2457297190519285
V_1690	0.878871831349998
V_1691	1.9452750826115042
V_1692	3.0946482652100977
V_1693	1.26812196061476
V_1694	1.7494987487129579
V_1695	1.348469249812878
V_1696	1.08287057174433
V_1697	1.8257137235484422
V_1698	0.7498336233487748
V_1699	1.1474911393151879
V_1700	2.0016133974401313
V_1701	0.7381840591534321
V_1702	1.7978156338759712
V_1703	1.3419189633481072
V_1704	1.7532121646533105
V_1705	0.793420146223053
V_1706	1.5268954537683253
V_1707	2.0529354030618876
V_1708	1.8565136852466038
V_1709	1.2745197655091267
V_1710	0.8621178309125873
V_1711	1.4155613656252157
V_1712	3.02361263024164
V_1713	2.0993390661680094
V_1714	0.7073307714752102
V_1715	2.0508399647119813
V_1716	1.3192702108304561
V_1717	2.2331730367303955
V_1718	1.6028953477985206
V_1719	1.0423639062542795
V_1720	1.2162964395504035
V_1721	0.7659652979237719
V_1722	2.8185969273387754
V_1723	2.084216712296317
V_1724	3.1821045086552906
V_1725	1.3559958738200253
V_1726	2.0990803018080717
V_1727	0.44635039011816036
V_1728	2.6855244837639822
V_1729	1.2560058398343186
V_1730	1.4250854107092072
V_1731	1.2885837160117246
V_1732	0.9288545923642159
V_1733	1.726014659962439
V_1734	1.1134920558462955
V_1735	1.0479446835870354
V_1736	2.720096858026169
V_1737	2.065240813455272
V_1738	1.9789262231121179
V_1739	2.9845692441369085
V_1740	2.7739709943097504
V_1741	1.3344637226117584
V_1742	4.9975189007070915
V_1743	1.5358738259574687
V_1744	3.285447390058428
V_1745	2.2572332444196492
V_1746	2.1612046664992217
V_1747	1.1012227070046314
V_1748	1.630742247189454
V_1749	2.779886349788676
V_1750	4.493857713791037
V_1751	1.2580470243301405
V_1752	3.2031821308744584
V_1753	1.2539592038644636
V_1754	1.1911579321978163
V_1755	1.9644218009531529
V_1756	0.5412893199157296
V_1757	3.1425425230703783
V_1758	1.382907804911699
V_1759	1.4945417684657885
V_1760	1.7388265712334334
V_1761	2.0635329371871656
V_1762	2.716128136292518
V_1763	3.198685476102649
V_1764	1.5841369801178722
V_1765	0.8224754790844108
V_1766	3.6364167617071015
V_1767	2.6196892067893316
V_1768	2.34033188999077
V_1769	2.423214630566878
V_1770	0.9225293497541737
V_1771	2.918230492211366
V_1772	3.398280797624301
V_1773	2.5552271249811183
V_1774	3.4611136091503343
V_1775	2.5687773676151515
V_1776	3.1803061164038002
V_1777	1.5814096815316485
V_1778	3.767131669109086
V_1779	2.7508370190132654
V_1780	3.0382288611762966
V_1781	3.1882503317474193
V_1782	3.663150064070042
V_1783	2.9152244079314595
V_1784	1.4596359016941187
V_1785	2.36359437796244
V_1786	2.0491453514249534
V_1787	2.92166856147853
V_1788	2.8052547308081848
V_1789	3.366467110453864
V_1790	2.1645909975333026
V_1791	3.9994339534274026
V_1792	4.404170859726369
V_1793	3.32177598151174
V_1794	0.8299848960623937
V_1795	2.673895905264287
V_1796	8.166148794633001
V_1797	6.055621432217693
V_1798	4.334166049772941
V_1799	7.399776071560921
V_1800	2.832879916661797
V_1801	2.943109944908233
V_1802	3.379636133979421
V_1803	5.994129231758845
V_1804	7.010040614385494
V_1805	6.485130879386942
V_1806	3.4983796453507177
V_1807	4.636929264248115
V_1808	2.9801376243743585
V_1809	7.922994086318434
V_1810	3.056983218786235
V_1811	5.339971985405796
V_1812	4.451263563132454
V_1813	7.4248084570472646
V_1814	5.183374835973226
V_1815	4.806324066448189
V_1816	4.590045489422564
V_1817	4.580993873078896
V_1818	3.3885788736570692
V_1819	4.92836318257718
V_1820	3.2162506186798967
V_1821	2.1547254716100763
V_1822	5.302557066522672
V_1823	4.801361837620798
V_1824	4.850308322607215
V_1825	4.24972390596235
V_1826	7.018243931054323
V_1827	5.817399997596074
V_1828	2.375532233733614
V_1829	6.572672287544645
V_1830	6.240299021894334
V_1831	4.410567530813987
V_1832	7.024210205680082
V_1833	4.66521539263043
V_1834	5.62855592434295
V_1835	2.2114030983828963
V_1836	4.167657973715988
V_1837	7.46409372594246
V_1838	6.019449639409691
V_1839	6.181976281822477
V_1840	0.4098260974291578
V_1841	11.223929959664627
V_1842	9.065942034728021
V_1843	11.346784090470358
V_1844	11.40055338288768
V_1845	10.66035138968526
V_1846	10.374174194152182
V_1847	11.003962978973735
V_1848	8.228690217384479
V_1849	10.593968978464705
V_1850	15.027247163370678
V_1851	5.6936916301134115
V_1852	12.840700254919728
V_1853	10.07656100279116
V_1854	14.83741773103429
V_1855	11.993550491087712
V_1856	15.593343102717494
V_1857	10.589906526673422
V_1858	11.5083917044328
V_1859	17.73652656292182
V_1860	13.550787698123438
V_1861	15.968483291624676
V_1862	9.113990474503579
V_1863	13.698290280560164
V_1864	8.33886016766865
V_1865	9.533706046932624
V_1866	13.591971306032589
V_1867	7.798948524268566
V_1868	14.19493799845121
V_1869	11.507292942836024
V_1870	7.8072531000523835
V_1871	4.856294446783009
V_1872	13.16985866303721
V_1873	9.404190864987356
V_1874	12.391277885672636
V_1875	16.23731485461881
V_1876	17.577418927129038
V_1877	13.4976901529954
V_1878	9.833730854852472
V_1879	6.368655212352405
V_1880	13.608440684458746
V_1881	13.390293393740842
V_1882	13.284770651338544
V_1883	9.228564644306767
V_1884	14.683341512005505
V_1885	7.8687788391667155
V_1886	12.912540557647748
V_1887	14.56216400443093
V_1888	13.884649261652129
V_1889	7.795986205062535
V_1890	12.940078581764574
V_1891	18.64368167735521
V_1892	13.55980316167059
V_1893	8.407337544485326
V_1894	12.12922035155347
V_1895	13.682422333265666
V_1896	17.30125317936627
V_1897	12.555078282644029
V_1898	11.145119764742876
V_1899	18.001745262994255
V_1900	14.926640862937868
V_1901	15.406987705732238
V_1902	11.3401353111994
V_1903	12.886756258095588
V_1904	16.1310089226305
V_1905	10.51725237827672
V_1906	7.584859394962869
V_1907	16.157614925330538
V_1908	15.716448717719318
V_1909	15.058986002110235
V_1910	10.667500348141957
V_1911	11.135865647521154
V_1912	16.051734780079705
V_1913	14.246848256302293
V_1914	12.585837019014768
V_1915	11.355667326306516
V_1916	13.033909327482181
V_1917	12.12212394999543
V_1918	10.90335475830096
V_1919	13.148103521696656
V_1920	16.006694264109726
V_1921	12.474702787624771
V_1922	11.24488184443641
V_1923	13.715213410591197
V_1924	10.717154031968853
V_1925	10.3651748913112
V_1926	7.725261262736574
V_1927	15.020004724168473
V_1928	16.47453800715434
V_1929	18.858622075519012
V_1930	9.302905074625308
V_1931	16.015392678187727
V_1932	13.584847595730762
V_1933	17.242428745208358
V_1934	10.35231086055955
V_1935	9.412733535502307
V_1936	13.694947308598937
V_1937	4.665116279968341
V_1938	9.26505488194183
V_1939	9.933305646394668
V_1940	14.537781885544007
V_1941	15.266176131098701
V_1942	9.229852129021232
V_1943	11.202550565347849
V_1944	12.286388102021728
V_1945	12.282682192844046
V_1946	13.634309619905508
V_1947	9.25255682371011
V_1948	16.89800565089657
V_1949	13.793146411224642
V_1950	4.214303148734663
V_1951	17.528303611952392
V_1952	11.128414099852934
V_1953	13.40505296358839
V_1954	13.819903257246175
V_1955	17.1104609864121
V_1956	16.32530399142486
V_1957	9.628873981012571
V_1958	12.45327012918347
V_1959	7.829533696744077
V_1960	13.999316930055107
V_1961	14.107037976628067
V_1962	12.180629423709416
V_1963	13.837015944487792
V_1964	8.97709005887793
V_1965	14.472799860864528
V_1966	6.82378470187879
V_1967	13.456330769757631
V_1968	15.225367646061603
V_1969	13.917239800596843
V_1970	13.611022825304161
V_1971	15.288511968111504
V_1972	13.49221105851655
V_1973	14.881350932079577
V_1974	12.467386610839545
V_1975	17.585485428988676
V_1976	12.637803081934514
V_1977	10.703204736853113
V_1978	17.094533314629658
V_1979	16.682810144612795
V_1980	13.392664635714176
V_1981	11.031620537827106
V_1982	11.487534249674098
V_1983	13.130956609090896
V_1984	7.061199888914668
V_1985	14.655393896431324
V_1986	13.633217398129649
V_1987	11.891956508460707
V_1988	14.775125800909656
V_1989	15.911217342278869
V_1990	12.246083262168334
V_1991	6.795295468156116
V_1992	9.850629018697292
V_1993	10.803204537115302
V_1994	8.980188776467074
V_1995	9.44016743508584
V_1996	13.136489361220985
V_1997	11.436669071014313
V_1998	16.98412084330935
V_1999	15.449810674020114
V_2000	11.98952517864765
V_2001	12.78805246362453
V_2002	11.268499898922633
V_2003	9.586304357600381
V_2004	17.322889280796907
V_2005	13.162834644410472
V_2006	5.252075694825168
V_2007	14.876165935064293
V_2008	16.32243170686107
V_2009	16.22909992425553
V_2010	11.306196751593895
V_2011	14.905226678460796
V_2012	13.83603512170238
V_2013	17.27405461391644
V_2014	13.420906695666842
V_2015	6.3105546606493625
V_2016	14.578394728090043
V_2017	7.512223153843974
V_2018	4.342118811911377
V_2019	6.502437897416586
V_2020	14.547513746847022
V_2021	8.457997359807262
V_2022	14.950640910132039
V_2023	12.207757634622608
V_2024	14.410860031176044
V_2025	15.812409946467842
V_2026	9.770088750831626
V_2027	17.20187769454073
V_2028	14.47590313447244
V_2029	15.342523142155619
V_2030	11.432463062843059
V_2031	13.955797824308819
V_2032	13.927454755942254
V_2033	14.917408978607853
V_2034	9.826585024927342
V_2035	8.886398457621915
V_2036	10.518870554266515
V_2037	17.72124850766136
V_2038	12.976519181515702
V_2039	12.384066586158923
V_2040	15.563931928163145
V_2041	9.513316230186774
V_2042	13.835445928454558
V_2043	13.60717211768294
V_2044	16.477931309826793
V_2045	13.077940173386406
V_2046	15.07125807906198
V_2047	14.200632579332773
V_2048	10.967832689053402
V_2049	15.259239829728912
V_2050	10.633764853729604
V_2051	14.863591712848372
V_2052	11.480418205402595
V_2053	10.90358792889098
V_2054	14.02277930310743
V_2055	14.07949394432025
V_2056	12.68329570043037
V_2057	11.592326480920079
V_2058	17.25083020479817
V_2059	14.471279911568361
V_2060	10.509180701442144
V_2061	12.9479389622873
V_2062	13.857492531252351
V_2063	15.995371781703213
V_2064	8.985143800092247
V_2065	14.66537647817691
V_2066	10.221672546414776
V_2067	10.688164418210091
V_2068	13.980659615784653
V_2069	6.00895198138244
V_2070	13.834671278208603
V_2071	12.86016381786743
V_2072	16.016970424245024
V_2073	11.052814875579411
V_2074	10.753005573930423
V_2075	13.28137548745333
V_2076	9.148892814181355
V_2077	13.189840486131683
V_2078	14.200883561213644
V_2079	16.513033777858617
V_2080	12.907054129814778
V_2081	9.096115678472334
V_2082	14.485419631547776
V_2083	10.012856341858573
V_2084	19.198791096289796
V_2085	10.812381083338469
V_2086	11.813295594905705
V_2087	15.745787624414186
V_2088	18.26355465028366
V_2089	16.03738010170877
V_2090	9.828739411597857
V_2091	13.892759061900009
V_2092	13.274054300186982
V_2093	16.011370745378613
V_2094	15.375676771543564
V_2095	12.864613102999622
V_2096	12.524567299641621
V_2097	16.950206160640015
V_2098	11.298448796207566
V_2099	15.83269766967497
V_2100	9.193896841990409
V_2101	13.92039367127617
V_2102	9.375724888687271
V_2103	7.675732611324856
V_2104	16.007288697973962
V_2105	14.9468094072536
V_2106	13.622533609533527
V_2107	14.19142327605028
V_2108	15.593027250994568
V_2109	15.38666932910402
V_2110	11.938619285779684
V_2111	15.950792063769288
V_2112	15.844758340326983
V_2113	12.546585763951295
V_2114	9.086161184282386
V_2115	15.680608138701416
V_2116	14.182758611774064
V_2117	0.6089038983413613
V_2118	0.14766759358883855
V_2119	0.44654844137101124
V_2120	1.1037214331917546
V_2121	0.2259965280042745
V_2122	0.3436575348380676
V_2123	0.507592848702694
V_2124	0.3881138637701531
V_2125	0.9473909702672164
V_2126	0.3664616946055901
V_2127	0.12948139869168768
V_2128	0.9275014351332385
V_2129	0.5050103839831632
V_2130	0.37601519205435213
V_2131	0.30344288615200415
V_2132	0.34583403217531417
V_2133	0.18035965562839146
V_2134	0.4932023548838516
V_2135	0.6441674099567533
V_2136	0.4719991560563846
V_2137	0.3668681021298317
V_2138	0.75293711087915
V_2139	0.4446763407056158
V_2140	0.3992691319693618
V_2141	0.22413533743285857
V_2142	0.1614906195422628
V_2143	0.3600008126429388
V_2144	1.4079295300585657
V_2145	0.9041083840999993
V_2146	2.6459222097962343
V_2147	2.33524953242316
V_2148	0.8827968098339156
V_2149	0.6826272442556756
V_2150	0.8870646586970724
V_2151	1.4162845340053853
V_2152	3.6031510166171485
V_2153	2.3080353361185617
V_2154	1.0184791030296134
V_2155	1.3546261286048162
